date,gm,zone,name,stack,flag,picked_count
2026-06-01,Akash Sharma,North,AjmerHub_AJM_PL,EXT,Future,6
2026-06-01,Akash Sharma,North,AjmerHub_AJM_PL,EXT,Past,20
2026-06-01,Akash Sharma,North,AjmerHub_AJM_PL,EXT,Present,182
2026-06-01,Akash Sharma,North,AjmerHub_AJM_PL,FK,Future,124
2026-06-01,Akash Sharma,North,AjmerHub_AJM_PL,FK,Past,40
2026-06-01,Akash Sharma,North,AjmerHub_AJM_PL,FK,Present,1463
2026-06-01,Akash Sharma,North,AjmerHub_AJM_PL,MYE,Future,57
2026-06-01,Akash Sharma,North,AjmerHub_AJM_PL,MYE,Past,16
2026-06-01,Akash Sharma,North,AjmerHub_AJM_PL,MYE,Present,249
2026-06-01,Akash Sharma,North,AlwarHub_ALW_PL,EXT,Future,5
2026-06-01,Akash Sharma,North,AlwarHub_ALW_PL,EXT,Past,3
2026-06-01,Akash Sharma,North,AlwarHub_ALW_PL,EXT,Present,187
2026-06-01,Akash Sharma,North,AlwarHub_ALW_PL,FK,Future,434
2026-06-01,Akash Sharma,North,AlwarHub_ALW_PL,FK,Past,22
2026-06-01,Akash Sharma,North,AlwarHub_ALW_PL,FK,Present,2203
2026-06-01,Akash Sharma,North,AlwarHub_ALW_PL,MYE,Future,32
2026-06-01,Akash Sharma,North,AlwarHub_ALW_PL,MYE,Present,78
2026-06-01,Akash Sharma,North,BalotraHub_BLO_PL,EXT,Future,2
2026-06-01,Akash Sharma,North,BalotraHub_BLO_PL,EXT,Past,14
2026-06-01,Akash Sharma,North,BalotraHub_BLO_PL,EXT,Present,6
2026-06-01,Akash Sharma,North,BalotraHub_BLO_PL,FK,Future,20
2026-06-01,Akash Sharma,North,BalotraHub_BLO_PL,FK,Past,16
2026-06-01,Akash Sharma,North,BalotraHub_BLO_PL,FK,Present,1377
2026-06-01,Akash Sharma,North,BalotraHub_BLO_PL,MYE,Future,8
2026-06-01,Akash Sharma,North,BalotraHub_BLO_PL,MYE,Past,12
2026-06-01,Akash Sharma,North,BalotraHub_BLO_PL,MYE,Present,50
2026-06-01,Akash Sharma,North,BarmerHub_BMR_PL,FK,Future,23
2026-06-01,Akash Sharma,North,BarmerHub_BMR_PL,FK,Past,18
2026-06-01,Akash Sharma,North,BarmerHub_BMR_PL,FK,Present,257
2026-06-01,Akash Sharma,North,BeawarHub_BEA_PL,EXT,Present,1
2026-06-01,Akash Sharma,North,BeawarHub_BEA_PL,FK,Future,402
2026-06-01,Akash Sharma,North,BeawarHub_BEA_PL,FK,Past,7
2026-06-01,Akash Sharma,North,BeawarHub_BEA_PL,FK,Present,799
2026-06-01,Akash Sharma,North,BeawarHub_BEA_PL,MYE,Future,5
2026-06-01,Akash Sharma,North,BeawarHub_BEA_PL,MYE,Past,49
2026-06-01,Akash Sharma,North,BeawarHub_BEA_PL,MYE,Present,359
2026-06-01,Akash Sharma,North,BhankrotaHub_JAI_PL,EXT,Future,78
2026-06-01,Akash Sharma,North,BhankrotaHub_JAI_PL,EXT,Past,50
2026-06-01,Akash Sharma,North,BhankrotaHub_JAI_PL,EXT,Present,373
2026-06-01,Akash Sharma,North,BhankrotaHub_JAI_PL,FK,Future,3094
2026-06-01,Akash Sharma,North,BhankrotaHub_JAI_PL,FK,Past,1306
2026-06-01,Akash Sharma,North,BhankrotaHub_JAI_PL,FK,Present,29413
2026-06-01,Akash Sharma,North,BhankrotaHub_JAI_PL,MYE,Future,1413
2026-06-01,Akash Sharma,North,BhankrotaHub_JAI_PL,MYE,Past,60
2026-06-01,Akash Sharma,North,BhankrotaHub_JAI_PL,MYE,Present,3161
2026-06-01,Akash Sharma,North,BhankrotaHub_JAI_PL,MYS,Future,224
2026-06-01,Akash Sharma,North,BhankrotaHub_JAI_PL,MYS,Past,94
2026-06-01,Akash Sharma,North,BhankrotaHub_JAI_PL,MYS,Present,9077
2026-06-01,Akash Sharma,North,BharatpurHub_BTP_PL,EXT,Future,1
2026-06-01,Akash Sharma,North,BharatpurHub_BTP_PL,EXT,Present,5
2026-06-01,Akash Sharma,North,BharatpurHub_BTP_PL,FK,Future,9
2026-06-01,Akash Sharma,North,BharatpurHub_BTP_PL,FK,Past,6
2026-06-01,Akash Sharma,North,BharatpurHub_BTP_PL,FK,Present,1042
2026-06-01,Akash Sharma,North,BharatpurHub_BTP_PL,MYE,Present,5
2026-06-01,Akash Sharma,North,BhilwaraHub_BLW_PL,EXT,Future,17
2026-06-01,Akash Sharma,North,BhilwaraHub_BLW_PL,EXT,Past,5
2026-06-01,Akash Sharma,North,BhilwaraHub_BLW_PL,EXT,Present,319
2026-06-01,Akash Sharma,North,BhilwaraHub_BLW_PL,FK,Future,433
2026-06-01,Akash Sharma,North,BhilwaraHub_BLW_PL,FK,Past,21
2026-06-01,Akash Sharma,North,BhilwaraHub_BLW_PL,FK,Present,5756
2026-06-01,Akash Sharma,North,BhilwaraHub_BLW_PL,MYE,Future,556
2026-06-01,Akash Sharma,North,BhilwaraHub_BLW_PL,MYE,Past,63
2026-06-01,Akash Sharma,North,BhilwaraHub_BLW_PL,MYE,Present,2083
2026-06-01,Akash Sharma,North,BhiwadiHub_DHR_PL,EXT,Future,7
2026-06-01,Akash Sharma,North,BhiwadiHub_DHR_PL,EXT,Past,2
2026-06-01,Akash Sharma,North,BhiwadiHub_DHR_PL,EXT,Present,30
2026-06-01,Akash Sharma,North,BhiwadiHub_DHR_PL,FK,Future,44
2026-06-01,Akash Sharma,North,BhiwadiHub_DHR_PL,FK,Past,3
2026-06-01,Akash Sharma,North,BhiwadiHub_DHR_PL,FK,Present,1311
2026-06-01,Akash Sharma,North,BhiwadiHub_DHR_PL,MYE,Past,1
2026-06-01,Akash Sharma,North,BhiwadiHub_DHR_PL,MYE,Present,2
2026-06-01,Akash Sharma,North,BikanerHub_BKB_PL,EXT,Past,3
2026-06-01,Akash Sharma,North,BikanerHub_BKB_PL,EXT,Present,108
2026-06-01,Akash Sharma,North,BikanerHub_BKB_PL,FK,Future,414
2026-06-01,Akash Sharma,North,BikanerHub_BKB_PL,FK,Past,21
2026-06-01,Akash Sharma,North,BikanerHub_BKB_PL,FK,Present,2069
2026-06-01,Akash Sharma,North,BikanerHub_BKB_PL,MYE,Future,16
2026-06-01,Akash Sharma,North,BikanerHub_BKB_PL,MYE,Past,1
2026-06-01,Akash Sharma,North,BikanerHub_BKB_PL,MYE,Present,30
2026-06-01,Akash Sharma,North,ChoumuHub_JAI_PL,FK,Future,736
2026-06-01,Akash Sharma,North,ChoumuHub_JAI_PL,FK,Past,301
2026-06-01,Akash Sharma,North,ChoumuHub_JAI_PL,FK,Present,1374
2026-06-01,Akash Sharma,North,ChoumuHub_JAI_PL,MYE,Present,3
2026-06-01,Akash Sharma,North,DholpurHub_DLP_PL,EXT,Past,6
2026-06-01,Akash Sharma,North,DholpurHub_DLP_PL,EXT,Present,12
2026-06-01,Akash Sharma,North,DholpurHub_DLP_PL,FK,Present,285
2026-06-01,Akash Sharma,North,HanumangarhHub_HAN_PL,EXT,Future,1
2026-06-01,Akash Sharma,North,HanumangarhHub_HAN_PL,EXT,Past,6
2026-06-01,Akash Sharma,North,HanumangarhHub_HAN_PL,EXT,Present,3
2026-06-01,Akash Sharma,North,HanumangarhHub_HAN_PL,FK,Future,132
2026-06-01,Akash Sharma,North,HanumangarhHub_HAN_PL,FK,Past,4
2026-06-01,Akash Sharma,North,HanumangarhHub_HAN_PL,FK,Present,452
2026-06-01,Akash Sharma,North,HanumangarhHub_HAN_PL,MYE,Future,2
2026-06-01,Akash Sharma,North,HanumangarhHub_HAN_PL,MYE,Past,7
2026-06-01,Akash Sharma,North,HanumangarhHub_HAN_PL,MYE,Present,7
2026-06-01,Akash Sharma,North,HawamahalHub_JAI_PL,EXT,Future,29
2026-06-01,Akash Sharma,North,HawamahalHub_JAI_PL,EXT,Past,49
2026-06-01,Akash Sharma,North,HawamahalHub_JAI_PL,EXT,Present,245
2026-06-01,Akash Sharma,North,HawamahalHub_JAI_PL,FK,Future,2587
2026-06-01,Akash Sharma,North,HawamahalHub_JAI_PL,FK,Past,476
2026-06-01,Akash Sharma,North,HawamahalHub_JAI_PL,FK,Present,29774
2026-06-01,Akash Sharma,North,HawamahalHub_JAI_PL,MYE,Future,264
2026-06-01,Akash Sharma,North,HawamahalHub_JAI_PL,MYE,Past,274
2026-06-01,Akash Sharma,North,HawamahalHub_JAI_PL,MYE,Present,587
2026-06-01,Akash Sharma,North,HawamahalHub_JAI_PL,MYS,Future,249
2026-06-01,Akash Sharma,North,HawamahalHub_JAI_PL,MYS,Past,554
2026-06-01,Akash Sharma,North,HawamahalHub_JAI_PL,MYS,Present,1539
2026-06-01,Akash Sharma,North,IDENTIFYPLUSSHAHPURAODH_SHA_PL,EXT,Past,1
2026-06-01,Akash Sharma,North,IDENTIFYPLUSSHAHPURAODH_SHA_PL,FK,Future,1
2026-06-01,Akash Sharma,North,IDENTIFYPLUSSHAHPURAODH_SHA_PL,FK,Past,102
2026-06-01,Akash Sharma,North,IDENTIFYPLUSSHAHPURAODH_SHA_PL,FK,Present,1836
2026-06-01,Akash Sharma,North,IDENTIFYPLUSSHAHPURAODH_SHA_PL,MYE,Future,1
2026-06-01,Akash Sharma,North,IDENTIFYPLUSSHAHPURAODH_SHA_PL,MYE,Past,1
2026-06-01,Akash Sharma,North,IDENTIFYPLUSSHAHPURAODH_SHA_PL,MYE,Present,4
2026-06-01,Akash Sharma,North,JaipurHub_JAI_PL,EXT,Future,248
2026-06-01,Akash Sharma,North,JaipurHub_JAI_PL,EXT,Past,253
2026-06-01,Akash Sharma,North,JaipurHub_JAI_PL,EXT,Present,1619
2026-06-01,Akash Sharma,North,JaipurHub_JAI_PL,FK,Future,6858
2026-06-01,Akash Sharma,North,JaipurHub_JAI_PL,FK,Past,967
2026-06-01,Akash Sharma,North,JaipurHub_JAI_PL,FK,Present,72288
2026-06-01,Akash Sharma,North,JaipurHub_JAI_PL,MYE,Future,3014
2026-06-01,Akash Sharma,North,JaipurHub_JAI_PL,MYE,Past,641
2026-06-01,Akash Sharma,North,JaipurHub_JAI_PL,MYE,Present,8322
2026-06-01,Akash Sharma,North,JaipurHub_JAI_PL,MYS,Future,2261
2026-06-01,Akash Sharma,North,JaipurHub_JAI_PL,MYS,Past,1486
2026-06-01,Akash Sharma,North,JaipurHub_JAI_PL,MYS,Present,27179
2026-06-01,Akash Sharma,North,JhunjhunuHub_JNJ_PL,EXT,Past,1
2026-06-01,Akash Sharma,North,JhunjhunuHub_JNJ_PL,EXT,Present,1
2026-06-01,Akash Sharma,North,JhunjhunuHub_JNJ_PL,FK,Past,3
2026-06-01,Akash Sharma,North,JhunjhunuHub_JNJ_PL,FK,Present,89
2026-06-01,Akash Sharma,North,JhunjhunuHub_JNJ_PL,MYE,Present,38
2026-06-01,Akash Sharma,North,JodhpurHub_JDH_PL,EXT,Future,4
2026-06-01,Akash Sharma,North,JodhpurHub_JDH_PL,EXT,Past,129
2026-06-01,Akash Sharma,North,JodhpurHub_JDH_PL,EXT,Present,716
2026-06-01,Akash Sharma,North,JodhpurHub_JDH_PL,FK,Future,664
2026-06-01,Akash Sharma,North,JodhpurHub_JDH_PL,FK,Past,1265
2026-06-01,Akash Sharma,North,JodhpurHub_JDH_PL,FK,Present,23742
2026-06-01,Akash Sharma,North,JodhpurHub_JDH_PL,MYE,Future,73
2026-06-01,Akash Sharma,North,JodhpurHub_JDH_PL,MYE,Past,63
2026-06-01,Akash Sharma,North,JodhpurHub_JDH_PL,MYE,Present,345
2026-06-01,Akash Sharma,North,KotaHub_KTU_PL,EXT,Future,49
2026-06-01,Akash Sharma,North,KotaHub_KTU_PL,EXT,Past,57
2026-06-01,Akash Sharma,North,KotaHub_KTU_PL,EXT,Present,252
2026-06-01,Akash Sharma,North,KotaHub_KTU_PL,FK,Future,513
2026-06-01,Akash Sharma,North,KotaHub_KTU_PL,FK,Past,146
2026-06-01,Akash Sharma,North,KotaHub_KTU_PL,FK,Present,7505
2026-06-01,Akash Sharma,North,KotaHub_KTU_PL,MYE,Future,22
2026-06-01,Akash Sharma,North,KotaHub_KTU_PL,MYE,Past,19
2026-06-01,Akash Sharma,North,KotaHub_KTU_PL,MYE,Present,135
2026-06-01,Akash Sharma,North,MakranaHub_MAK_PL,EXT,Present,3
2026-06-01,Akash Sharma,North,MakranaHub_MAK_PL,FK,Future,420
2026-06-01,Akash Sharma,North,MakranaHub_MAK_PL,FK,Past,146
2026-06-01,Akash Sharma,North,MakranaHub_MAK_PL,FK,Present,1366
2026-06-01,Akash Sharma,North,MakranaHub_MAK_PL,MYE,Future,7
2026-06-01,Akash Sharma,North,MakranaHub_MAK_PL,MYE,Present,55
2026-06-01,Akash Sharma,North,MalviyaNagarhub_JAI_PL,EXT,Future,21
2026-06-01,Akash Sharma,North,MalviyaNagarhub_JAI_PL,EXT,Past,48
2026-06-01,Akash Sharma,North,MalviyaNagarhub_JAI_PL,EXT,Present,440
2026-06-01,Akash Sharma,North,MalviyaNagarhub_JAI_PL,FK,Future,2403
2026-06-01,Akash Sharma,North,MalviyaNagarhub_JAI_PL,FK,Past,662
2026-06-01,Akash Sharma,North,MalviyaNagarhub_JAI_PL,FK,Present,23663
2026-06-01,Akash Sharma,North,MalviyaNagarhub_JAI_PL,MYE,Future,881
2026-06-01,Akash Sharma,North,MalviyaNagarhub_JAI_PL,MYE,Past,61
2026-06-01,Akash Sharma,North,MalviyaNagarhub_JAI_PL,MYE,Present,1913
2026-06-01,Akash Sharma,North,MalviyaNagarhub_JAI_PL,MYS,Future,163
2026-06-01,Akash Sharma,North,MalviyaNagarhub_JAI_PL,MYS,Past,137
2026-06-01,Akash Sharma,North,MalviyaNagarhub_JAI_PL,MYS,Present,3425
2026-06-01,Akash Sharma,North,NAGAURODH_NGR_PL,EXT,Present,1
2026-06-01,Akash Sharma,North,NAGAURODH_NGR_PL,FK,Future,218
2026-06-01,Akash Sharma,North,NAGAURODH_NGR_PL,FK,Past,14
2026-06-01,Akash Sharma,North,NAGAURODH_NGR_PL,FK,Present,350
2026-06-01,Akash Sharma,North,PaliHub_PAL_PL,EXT,Future,2
2026-06-01,Akash Sharma,North,PaliHub_PAL_PL,EXT,Past,14
2026-06-01,Akash Sharma,North,PaliHub_PAL_PL,EXT,Present,58
2026-06-01,Akash Sharma,North,PaliHub_PAL_PL,FK,Future,130
2026-06-01,Akash Sharma,North,PaliHub_PAL_PL,FK,Past,29
2026-06-01,Akash Sharma,North,PaliHub_PAL_PL,FK,Present,2067
2026-06-01,Akash Sharma,North,PaliHub_PAL_PL,MYE,Future,19
2026-06-01,Akash Sharma,North,PaliHub_PAL_PL,MYE,Past,1
2026-06-01,Akash Sharma,North,PaliHub_PAL_PL,MYE,Present,122
2026-06-01,Akash Sharma,North,PilaniHub_PIL_PL,FK,Future,36
2026-06-01,Akash Sharma,North,PilaniHub_PIL_PL,FK,Past,5
2026-06-01,Akash Sharma,North,PilaniHub_PIL_PL,FK,Present,275
2026-06-01,Akash Sharma,North,ShyamnagarHub_JAI_PL,FK,Past,8
2026-06-01,Akash Sharma,North,ShyamnagarHub_JAI_PL,FK,Present,1630
2026-06-01,Akash Sharma,North,ShyamnagarHub_JAI_PL,MYE,Future,76
2026-06-01,Akash Sharma,North,ShyamnagarHub_JAI_PL,MYE,Past,12
2026-06-01,Akash Sharma,North,ShyamnagarHub_JAI_PL,MYE,Present,266
2026-06-01,Akash Sharma,North,SikarHub_SIK_PL,EXT,Past,266
2026-06-01,Akash Sharma,North,SikarHub_SIK_PL,EXT,Present,400
2026-06-01,Akash Sharma,North,SikarHub_SIK_PL,FK,Future,171
2026-06-01,Akash Sharma,North,SikarHub_SIK_PL,FK,Past,2
2026-06-01,Akash Sharma,North,SikarHub_SIK_PL,FK,Present,1388
2026-06-01,Akash Sharma,North,SikarHub_SIK_PL,MYE,Future,43
2026-06-01,Akash Sharma,North,SikarHub_SIK_PL,MYE,Past,11
2026-06-01,Akash Sharma,North,SikarHub_SIK_PL,MYE,Present,31
2026-06-01,Akash Sharma,North,SitapuraHub_JAI_PL,EXT,Future,123
2026-06-01,Akash Sharma,North,SitapuraHub_JAI_PL,EXT,Past,220
2026-06-01,Akash Sharma,North,SitapuraHub_JAI_PL,EXT,Present,1088
2026-06-01,Akash Sharma,North,SitapuraHub_JAI_PL,FK,Future,9989
2026-06-01,Akash Sharma,North,SitapuraHub_JAI_PL,FK,Past,1781
2026-06-01,Akash Sharma,North,SitapuraHub_JAI_PL,FK,Present,99635
2026-06-01,Akash Sharma,North,SitapuraHub_JAI_PL,MYE,Future,2658
2026-06-01,Akash Sharma,North,SitapuraHub_JAI_PL,MYE,Past,714
2026-06-01,Akash Sharma,North,SitapuraHub_JAI_PL,MYE,Present,9042
2026-06-01,Akash Sharma,North,SitapuraHub_JAI_PL,MYS,Future,2278
2026-06-01,Akash Sharma,North,SitapuraHub_JAI_PL,MYS,Past,2020
2026-06-01,Akash Sharma,North,SitapuraHub_JAI_PL,MYS,Present,38118
2026-06-01,Akash Sharma,North,SriGanganagarHub_SGN_PL,EXT,Past,4
2026-06-01,Akash Sharma,North,SriGanganagarHub_SGN_PL,EXT,Present,10
2026-06-01,Akash Sharma,North,SriGanganagarHub_SGN_PL,FK,Future,193
2026-06-01,Akash Sharma,North,SriGanganagarHub_SGN_PL,FK,Past,78
2026-06-01,Akash Sharma,North,SriGanganagarHub_SGN_PL,FK,Present,1588
2026-06-01,Akash Sharma,North,SriGanganagarHub_SGN_PL,MYE,Future,50
2026-06-01,Akash Sharma,North,SriGanganagarHub_SGN_PL,MYE,Past,46
2026-06-01,Akash Sharma,North,SriGanganagarHub_SGN_PL,MYE,Present,36
2026-06-01,Akash Sharma,North,TTSPLGANGAPURODH_GAG_PL,FK,Present,42
2026-06-01,Akash Sharma,North,UdaipurHub_UDR_PL,EXT,Future,10
2026-06-01,Akash Sharma,North,UdaipurHub_UDR_PL,EXT,Past,8
2026-06-01,Akash Sharma,North,UdaipurHub_UDR_PL,EXT,Present,91
2026-06-01,Akash Sharma,North,UdaipurHub_UDR_PL,FK,Future,245
2026-06-01,Akash Sharma,North,UdaipurHub_UDR_PL,FK,Past,111
2026-06-01,Akash Sharma,North,UdaipurHub_UDR_PL,FK,Present,2772
2026-06-01,Akash Sharma,North,UdaipurHub_UDR_PL,MYE,Future,177
2026-06-01,Akash Sharma,North,UdaipurHub_UDR_PL,MYE,Past,71
2026-06-01,Akash Sharma,North,UdaipurHub_UDR_PL,MYE,Present,548
2026-06-01,Akash Sharma,North,VKIAHub_JAI_PL,EXT,Future,146
2026-06-01,Akash Sharma,North,VKIAHub_JAI_PL,EXT,Past,121
2026-06-01,Akash Sharma,North,VKIAHub_JAI_PL,EXT,Present,1096
2026-06-01,Akash Sharma,North,VKIAHub_JAI_PL,FK,Future,5086
2026-06-01,Akash Sharma,North,VKIAHub_JAI_PL,FK,Past,1905
2026-06-01,Akash Sharma,North,VKIAHub_JAI_PL,FK,Present,83691
2026-06-01,Akash Sharma,North,VKIAHub_JAI_PL,MYE,Future,1173
2026-06-01,Akash Sharma,North,VKIAHub_JAI_PL,MYE,Past,67
2026-06-01,Akash Sharma,North,VKIAHub_JAI_PL,MYE,Present,1831
2026-06-01,Akash Sharma,North,VKIAHub_JAI_PL,MYS,Future,787
2026-06-01,Akash Sharma,North,VKIAHub_JAI_PL,MYS,Past,226
2026-06-01,Akash Sharma,North,VKIAHub_JAI_PL,MYS,Present,6947
2026-06-01,Amitava Dutta,East,ADITYAPURHUB_IXW_PL,EXT,Future,2
2026-06-01,Amitava Dutta,East,ADITYAPURHUB_IXW_PL,EXT,Past,7
2026-06-01,Amitava Dutta,East,ADITYAPURHUB_IXW_PL,EXT,Present,11
2026-06-01,Amitava Dutta,East,ADITYAPURHUB_IXW_PL,FK,Future,195
2026-06-01,Amitava Dutta,East,ADITYAPURHUB_IXW_PL,FK,Past,1
2026-06-01,Amitava Dutta,East,ADITYAPURHUB_IXW_PL,FK,Present,288
2026-06-01,Amitava Dutta,East,ADITYAPURHUB_IXW_PL,MYE,Future,3
2026-06-01,Amitava Dutta,East,ADITYAPURHUB_IXW_PL,MYE,Past,4
2026-06-01,Amitava Dutta,East,ADITYAPURHUB_IXW_PL,MYE,Present,4
2026-06-01,Amitava Dutta,East,ANISHABADHUB_PAT_PL,EXT,Future,1
2026-06-01,Amitava Dutta,East,ANISHABADHUB_PAT_PL,EXT,Past,2
2026-06-01,Amitava Dutta,East,ANISHABADHUB_PAT_PL,EXT,Present,1
2026-06-01,Amitava Dutta,East,ANISHABADHUB_PAT_PL,FK,Future,76
2026-06-01,Amitava Dutta,East,ANISHABADHUB_PAT_PL,FK,Past,82
2026-06-01,Amitava Dutta,East,ANISHABADHUB_PAT_PL,FK,Present,273
2026-06-01,Amitava Dutta,East,ANISHABADHUB_PAT_PL,MYE,Future,1
2026-06-01,Amitava Dutta,East,ANISHABADHUB_PAT_PL,MYE,Present,4
2026-06-01,Amitava Dutta,East,ArrahHub_ARH_PL,EXT,Future,2
2026-06-01,Amitava Dutta,East,ArrahHub_ARH_PL,EXT,Past,7
2026-06-01,Amitava Dutta,East,ArrahHub_ARH_PL,EXT,Present,9
2026-06-01,Amitava Dutta,East,ArrahHub_ARH_PL,FK,Future,1
2026-06-01,Amitava Dutta,East,ArrahHub_ARH_PL,FK,Past,5
2026-06-01,Amitava Dutta,East,ArrahHub_ARH_PL,FK,Present,185
2026-06-01,Amitava Dutta,East,ArrahHub_ARH_PL,MYE,Future,3
2026-06-01,Amitava Dutta,East,ArrahHub_ARH_PL,MYE,Past,7
2026-06-01,Amitava Dutta,East,ArrahHub_ARH_PL,MYE,Present,4
2026-06-01,Amitava Dutta,East,AshokNagarHub_PAT_PL,EXT,Future,7
2026-06-01,Amitava Dutta,East,AshokNagarHub_PAT_PL,EXT,Past,4
2026-06-01,Amitava Dutta,East,AshokNagarHub_PAT_PL,EXT,Present,23
2026-06-01,Amitava Dutta,East,AshokNagarHub_PAT_PL,FK,Future,143
2026-06-01,Amitava Dutta,East,AshokNagarHub_PAT_PL,FK,Past,108
2026-06-01,Amitava Dutta,East,AshokNagarHub_PAT_PL,FK,Present,527
2026-06-01,Amitava Dutta,East,AshokNagarHub_PAT_PL,MYE,Future,11
2026-06-01,Amitava Dutta,East,AshokNagarHub_PAT_PL,MYE,Past,25
2026-06-01,Amitava Dutta,East,AshokNagarHub_PAT_PL,MYE,Present,60
2026-06-01,Amitava Dutta,East,BEHEAHUB_ARH_PL,FK,Future,9
2026-06-01,Amitava Dutta,East,BEHEAHUB_ARH_PL,FK,Past,1
2026-06-01,Amitava Dutta,East,BEHEAHUB_ARH_PL,FK,Present,67
2026-06-01,Amitava Dutta,East,BITMesraHub_IXR_PL,FK,Past,2
2026-06-01,Amitava Dutta,East,BITMesraHub_IXR_PL,FK,Present,8
2026-06-01,Amitava Dutta,East,BaleshwarHub_BAW_PL,FK,Future,2
2026-06-01,Amitava Dutta,East,BaleshwarHub_BAW_PL,FK,Present,29
2026-06-01,Amitava Dutta,East,BaleshwarHub_BAW_PL,MYE,Future,32
2026-06-01,Amitava Dutta,East,BaleshwarHub_BAW_PL,MYE,Past,33
2026-06-01,Amitava Dutta,East,BaleshwarHub_BAW_PL,MYE,Present,38
2026-06-01,Amitava Dutta,East,BankiPoreHub_PAT_PL,EXT,Past,5
2026-06-01,Amitava Dutta,East,BankiPoreHub_PAT_PL,FK,Future,702
2026-06-01,Amitava Dutta,East,BankiPoreHub_PAT_PL,FK,Past,104
2026-06-01,Amitava Dutta,East,BankiPoreHub_PAT_PL,FK,Present,2782
2026-06-01,Amitava Dutta,East,BariatuHub_IXR_PL,EXT,Future,9
2026-06-01,Amitava Dutta,East,BariatuHub_IXR_PL,EXT,Past,10
2026-06-01,Amitava Dutta,East,BariatuHub_IXR_PL,EXT,Present,11
2026-06-01,Amitava Dutta,East,BariatuHub_IXR_PL,FK,Future,2
2026-06-01,Amitava Dutta,East,BariatuHub_IXR_PL,FK,Present,123
2026-06-01,Amitava Dutta,East,BariatuHub_IXR_PL,MYE,Future,6
2026-06-01,Amitava Dutta,East,BariatuHub_IXR_PL,MYE,Past,2
2026-06-01,Amitava Dutta,East,BariatuHub_IXR_PL,MYE,Present,1
2026-06-01,Amitava Dutta,East,BaripadaHub_BPO_PL,EXT,Future,1
2026-06-01,Amitava Dutta,East,BaripadaHub_BPO_PL,EXT,Present,4
2026-06-01,Amitava Dutta,East,BaripadaHub_BPO_PL,FK,Future,11
2026-06-01,Amitava Dutta,East,BaripadaHub_BPO_PL,FK,Present,36
2026-06-01,Amitava Dutta,East,BaripadaHub_BPO_PL,MYE,Future,5
2026-06-01,Amitava Dutta,East,BaripadaHub_BPO_PL,MYE,Past,3
2026-06-01,Amitava Dutta,East,BaripadaHub_BPO_PL,MYE,Present,5
2026-06-01,Amitava Dutta,East,BegusaraiHub_BGI_PL,EXT,Present,1
2026-06-01,Amitava Dutta,East,BegusaraiHub_BGI_PL,FK,Future,57
2026-06-01,Amitava Dutta,East,BegusaraiHub_BGI_PL,FK,Present,140
2026-06-01,Amitava Dutta,East,BegusaraiHub_BGI_PL,MYE,Future,4
2026-06-01,Amitava Dutta,East,BegusaraiHub_BGI_PL,MYE,Past,64
2026-06-01,Amitava Dutta,East,BegusaraiHub_BGI_PL,MYE,Present,24
2026-06-01,Amitava Dutta,East,BerhampurHub_BMP_PL,EXT,Past,4
2026-06-01,Amitava Dutta,East,BerhampurHub_BMP_PL,FK,Future,1
2026-06-01,Amitava Dutta,East,BerhampurHub_BMP_PL,FK,Past,7
2026-06-01,Amitava Dutta,East,BerhampurHub_BMP_PL,FK,Present,123
2026-06-01,Amitava Dutta,East,BerhampurHub_BMP_PL,MYE,Future,1
2026-06-01,Amitava Dutta,East,BerhampurHub_BMP_PL,MYE,Past,6
2026-06-01,Amitava Dutta,East,BerhampurHub_BMP_PL,MYE,Present,13
2026-06-01,Amitava Dutta,East,BettiahHub_BTH_PL,FK,Future,8
2026-06-01,Amitava Dutta,East,BettiahHub_BTH_PL,FK,Past,6
2026-06-01,Amitava Dutta,East,BettiahHub_BTH_PL,FK,Present,134
2026-06-01,Amitava Dutta,East,BettiahHub_BTH_PL,MYE,Future,4
2026-06-01,Amitava Dutta,East,BettiahHub_BTH_PL,MYE,Past,4
2026-06-01,Amitava Dutta,East,BettiahHub_BTH_PL,MYE,Present,7
2026-06-01,Amitava Dutta,East,BhadrakHub_BHC_PL,FK,Present,11
2026-06-01,Amitava Dutta,East,BhadrakHub_BHC_PL,MYE,Past,7
2026-06-01,Amitava Dutta,East,BhadrakHub_BHC_PL,MYE,Present,6
2026-06-01,Amitava Dutta,East,BhagalpurHub_BGP_PL,EXT,Future,3
2026-06-01,Amitava Dutta,East,BhagalpurHub_BGP_PL,EXT,Past,8
2026-06-01,Amitava Dutta,East,BhagalpurHub_BGP_PL,EXT,Present,11
2026-06-01,Amitava Dutta,East,BhagalpurHub_BGP_PL,FK,Future,199
2026-06-01,Amitava Dutta,East,BhagalpurHub_BGP_PL,FK,Past,25
2026-06-01,Amitava Dutta,East,BhagalpurHub_BGP_PL,FK,Present,954
2026-06-01,Amitava Dutta,East,BhagalpurHub_BGP_PL,MYE,Future,5
2026-06-01,Amitava Dutta,East,BhagalpurHub_BGP_PL,MYE,Past,17
2026-06-01,Amitava Dutta,East,BhagalpurHub_BGP_PL,MYE,Present,40
2026-06-01,Amitava Dutta,East,BhawanipatnaHub_BWP_PL,FK,Future,1
2026-06-01,Amitava Dutta,East,BhawanipatnaHub_BWP_PL,FK,Present,3
2026-06-01,Amitava Dutta,East,BhilaiHub_BIA_PL,EXT,Past,2
