date,gm,zone,name,stack,flag,picked_count
2026-05-01,Amitava Dutta,East,ChapraHub_CPR_PL,FK,Present,18
2026-05-01,Amitava Dutta,East,CuttackCDAHUB_CTC_PL,EXT,Future,5
2026-05-01,Amitava Dutta,East,CuttackHub_BBI_PL,EXT,Past,6
2026-05-01,Amitava Dutta,East,CuttackHub_BBI_PL,EXT,Present,39
2026-05-01,Amitava Dutta,East,CuttackHub_BBI_PL,FK,Future,6
2026-05-01,Amitava Dutta,East,CuttackHub_BBI_PL,FK,Past,4
2026-05-01,Amitava Dutta,East,CuttackHub_BBI_PL,FK,Present,886
2026-05-01,Amitava Dutta,East,CuttackHub_BBI_PL,MYE,Future,45
2026-05-01,Amitava Dutta,East,CuttackHub_BBI_PL,MYE,Past,21
2026-05-01,Amitava Dutta,East,CuttackHub_BBI_PL,MYE,Present,36
2026-05-01,Amitava Dutta,East,DaltonganjHub_DTO_PL,EXT,Future,1
2026-05-01,Amitava Dutta,East,DaltonganjHub_DTO_PL,EXT,Present,2
2026-05-01,Amitava Dutta,East,DaltonganjHub_DTO_PL,FK,Present,54
2026-05-01,Amitava Dutta,East,DaltonganjHub_DTO_PL,MYE,Present,1
2026-05-01,Amitava Dutta,East,DanapurHub_DNR_PL,FK,Future,22
2026-05-01,Amitava Dutta,East,DanapurHub_DNR_PL,FK,Past,78
2026-05-01,Amitava Dutta,East,DanapurHub_DNR_PL,FK,Present,775
2026-05-01,Amitava Dutta,East,DanapurHub_DNR_PL,MYE,Future,6
2026-05-01,Amitava Dutta,East,DanapurHub_DNR_PL,MYE,Past,7
2026-05-01,Amitava Dutta,East,DanapurHub_DNR_PL,MYE,Present,6
